Team,Rotation,Serve Loc,Speed,Pass Loc,Passer #,PassRTG,OH Path,MH Path,RS Path,Setter #,Setter zone,Set,Hitter #,Hit To,Result,Speed,FBWL
CCU,3,C,O,6,4,0,,,,,,,,,,,L
CCU,3,C,O,6,4,3,4,3,5,7,3,5,5,5,BA,+,
CCU,3,C,O,6,4,0,,,,,,,,,,,L
CCU,3,C,O,6,4,1,4,3,5,7,1,5,5,1,A,O,
CCU,3,C,O,5,19,1,4,3,5,7,1,5,5,1,E,+,L
CCU,3,C,O,5,19,0,,,,,,,,,,,L
CCU,3,A,O,5,19,1,4,3,5,7,6,5,5,1,BA,O,
CCU,3,A,+,5,4,1,,,,,,,,,,,
CCU,3,A,O,5,4,1,4,3,5,7,6,4,19,6,A,-,
CCU,3,A,+,6,1,3,4,3,5,7,3,5,5,6,A,O,
CCU,3,A,+,1,1,1,4,3,5,7,1,5,5,6,BA,O,
CCU,3,C,O,6,4,2,4,1,5,7,3,1,10,5,BA,O,
CCU,3,C,O,5,4,1,4,3,5,7,6,3,10,T5,K,-,W
CCU,3,C,O,6,1,1,4,2,5,7,5,4,19,6,BK,+,W
CCU,3,C,O,6,1,2,4,3,5,7,3,4,19,5,A,O,
CCU,3,C,O,1,1,3,4,1,5,7,3,1,10,1,A,O,
CCU,3,C,O,1,6,3,4,1,5,7,3,1,10,T4,A,-,
CCU,3,A,O,5,4,0,,,,,,,,,,,L
CCU,3,A,O,6,4,3,4,1,5,7,3,1,10,5,BA,+,
CCU,3,A,O,5,4,2,4,3,5,7,2,5,5,T3,BK,-,W
CCU,3,A,+,5,4,1,4,3,5,1,6,5,5,FB,A,-,
CCU,3,A,+,6,4,1,4,3,5,7,6,4,19,1,BK,+,W
CCU,6,C,+,1,1,1,4,3,5,8,1,4,11,1,A,+,
CCU,6,C,+,1,1,1,4,3,5,8,6,5,7,1,BA,+,
CCU,6,C,+,1,1,0,,,,,,,,,,,L
CCU,6,C,O,6,23,3,4,3,5,8,3,3,16,T1,A,-,
CCU,6,C,O,1,1,2,4,3,5,8,3,5,7,6,BK,+,W
CCU,4,A,O,5,7,3,5,3,4,8,3,5,19,T4,BA,-,
CCU,4,A,O,5,7,1,5,3,4,8,1,5,19,T6,E,+,L
CCU,4,A,O,5,7,3,5,3,4,8,2,4,7,T6,K,-,W
CCU,4,A,+,5,4,1,5,3,4,8,2,5,19,T4,K,-,W
CCU,4,A,+,5,7,3,5,3,4,8,2,5,19,1,K,O,W
CCU,4,A,O,5,4,3,5,3,4,8,2,5,19,5,BA,+,
CCU,4,A,O,6,1,2,5,3,4,8,4,3,10,T1,A,-,
CCU,4,C,+,1,1,3,5,3,4,8,3,5,19,1,K,+,W
CCU,4,C,+,1,1,3,5,1,4,8,3,4,7,6,E,+,L
CCU,4,C,+,1,1,2,5,1,4,8,2,4,7,T3,A,-,
CCU,1,C,+,1,1,1,4,C,2,7,5,4,19,5,A,O,
CCU,4,C,O,6,4,2,4,C,2,8,2,C,10,5,BA,O,
